student_id,term_number,course name,grade
7563,950,Data Communications and Computer Networks,B+
3787,950,Data Communications and Computer Networks,C
134,950,Data Communications and Computer Networks,C+
1999,950,Data Communications and Computer Networks,A
9901,950,Data Communications and Computer Networks,B-
9405,950,Data Communications and Computer Networks,B-
7883,950,Data Communications and Computer Networks,B+
2551,950,Electrical Engineering Projects and Tools,A
2736,950,Electrical Engineering Projects and Tools,A
4814,950,Electrical Engineering Projects and Tools,A
7970,950,Electrical Engineering Projects and Tools,B
6166,950,Electrical Engineering Projects and Tools,A
9572,950,Electrical Engineering Projects and Tools,A
5987,950,Electrical Engineering Projects and Tools,B
2971,950,Electrical Engineering Projects and Tools,A
2307,950,Electrical Engineering Projects and Tools,B
8553,950,Electrical Engineering Projects and Tools,A
9405,950,Electrical Engineering Projects and Tools,B
7841,950,Circuit Modeling I,B+
43,950,Circuit Modeling I,C-
3366,950,Circuit Modeling I,C
3895,950,Circuit Modeling I,B-
192,950,Circuit Modeling I,C-
6145,950,Circuit Modeling I,B-
4864,950,Circuit Modeling II,C-
9076,950,Logic and Digital Design,B
9901,950,Logic and Digital Design,B+
6464,950,Logic and Digital Design,B+
1775,950,Logic and Digital Design,B+
5734,950,Logic and Digital Design,B
2966,950,Logic and Digital Design,B+
3551,950,Logic and Digital Design,B
8177,950,Logic and Digital Design,B-
7845,950,Logic and Digital Design,A
9358,950,Introduction to Microprocessors,A
1999,950,Introduction to Microprocessors,A-
10641,950,Introduction to Microprocessors,A
3014,950,Introduction to Microprocessors,B+
9866,950,Introduction to Microprocessors,A
8834,950,Introduction to Microprocessors,B+
177,950,Introduction to Microprocessors,A
9378,950,Engineering Success Skills,A
2551,950,Engineering Success Skills,A-
4133,950,Engineering Success Skills,B-
7141,950,Engineering Success Skills,B+
9767,950,Engineering Success Skills,B
2270,950,Engineering Success Skills,C
6844,950,Engineering Success Skills,C
6846,950,Engineering Success Skills,B+
7357,950,Engineering Success Skills,A
1954,950,Engineering Success Skills,A
4392,950,Engineering Success Skills,A
8825,950,Engineering Success Skills,C+
9572,950,Engineering Success Skills,A
5629,950,Engineering Success Skills,B-
8513,950,Engineering Success Skills,B
7651,950,Engineering Success Skills,B
3794,950,Engineering Success Skills,A-
229,950,Engineering Success Skills,A
411,950,Engineering Success Skills,A
437,950,Engineering Success Skills,B-
5726,950,Introduction to Engineering Projects,A
6144,950,Introduction to Engineering Projects,A
2125,950,Introduction to Engineering Projects,A-
2971,950,Introduction to Engineering Projects,A
7132,950,Engineering Modeling and Design,B-
2669,950,Human Factors Engineering,C+
6205,950,Human Factors Engineering,B-
2669,950,Operations Research I,A
4133,950,College Algebra,B-
7141,950,Precalculus,C
8825,950,Trigonometry and Analytic Geometry,B
2551,950,Calculus and Analytic Geometry I,F
437,950,Calculus and Analytic Geometry I,D
2971,950,Calculus and Analytic Geometry I,C+
9165,950,Calculus and Analytic Geometry I,C+
2125,950,Calculus and Analytic Geometry I,D
9572,950,Calculus and Analytic Geometry I,B+
7132,950,Calculus and Analytic Geometry I,C
5498,950,Calculus and Analytic Geometry I,B
411,950,Calculus and Analytic Geometry I,C+
1954,950,Calculus and Analytic Geometry I,B
6144,950,Discrete Mathematics,C
10436,950,Discrete Mathematics,A
3424,950,Discrete Mathematics,C+
1496,950,Discrete Mathematics,C+
9008,950,Discrete Mathematics,B
7244,950,Discrete Mathematics,A-
6977,950,Discrete Mathematics,B
43,950,Discrete Mathematics,C
8513,950,Discrete Mathematics,A-
5726,950,Discrete Mathematics,A
5091,950,Discrete Mathematics,B+
10402,950,Discrete Mathematics,C
2736,950,Discrete Mathematics,B+
4522,950,Discrete Mathematics,B-
6844,950,Calculus and Analytic Geometry II,C+
4392,950,Calculus and Analytic Geometry II,B
229,950,Calculus and Analytic Geometry II,A
2307,950,Calculus and Analytic Geometry II,F
2748,950,Calculus and Analytic Geometry II,C
43,950,Calculus and Analytic Geometry II,C
6577,950,Calculus and Analytic Geometry II,B-
6846,950,Calculus and Analytic Geometry II,A
5629,950,Calculus and Analytic Geometry II,C+
5091,950,Calculus and Analytic Geometry III,B+
4864,950,Calculus and Analytic Geometry III,C
2270,950,Calculus and Analytic Geometry III,B
5726,950,Calculus and Analytic Geometry III,A
9378,950,Calculus and Analytic Geometry III,B-
7244,950,Calculus and Analytic Geometry III,A
7845,950,Calculus and Analytic Geometry III,A
8086,950,Calculus and Analytic Geometry III,B
9405,950,Calculus and Analytic Geometry III,B
6144,950,Calculus and Analytic Geometry III,B-
7970,950,Calculus and Analytic Geometry III,D
7651,950,Calculus and Analytic Geometry III,A
3337,950,Calculus and Analytic Geometry III,C-
1857,950,Calculus and Analytic Geometry III,B
7357,950,Calculus and Analytic Geometry III,C
3794,950,Calculus and Analytic Geometry III,B
2097,950,Calculus and Analytic Geometry III,C+
6332,950,Linear Algebra,F
5987,950,Linear Algebra,C
6764,950,Linear Algebra,B+
9767,950,Linear Algebra,B
9043,950,Linear Algebra,B+
8592,950,Linear Algebra,C+
9931,950,Linear Algebra,B+
2993,950,Linear Algebra,B
9866,950,Linear Algebra,B
8834,950,Linear Algebra,C-
554,950,Abstract Algebra,F
2210,950,Differential Equations I,A
2669,950,Differential Equations I,B
9901,950,Differential Equations I,C-
7883,950,Differential Equations I,F
4814,950,Differential Equations I,C+
6145,950,Statistical Methods with Applications,B-
9405,950,Statistical Methods with Applications,C+
1103,950,Statistical Methods with Applications,A-
7841,950,Statistical Methods with Applications,B-
177,950,Statistical Methods with Applications,A-
5734,950,Statistical Methods with Applications,C
3910,950,Statistical Methods with Applications,B
1930,950,Statistical Methods with Applications,D+
3551,950,Statistical Methods with Applications,B
9365,950,Statistical Methods with Applications,D+
1999,950,Statistical Methods with Applications,B+
3014,950,Statistical Methods with Applications,B-
134,950,Statistical Methods with Applications,D+
6205,950,Statistical Methods with Applications,C
1775,950,Statistical Methods with Applications,C
9097,950,Statistics and Probability,B
554,950,Theory of Numbers,F
10402,950,Real Analysis,C-
554,950,Senior Seminar,B
9097,950,Senior Seminar,A
554,950,Independent Study in Mathematics,C
2748,950,Introductory Physics I,B
8177,950,General Physics I,B
43,950,General Physics I,B
3895,950,General Physics I,B
1496,950,General Physics I,B
10402,950,General Physics I,B
6577,950,General Physics I,A
9097,950,General Physics II,A
2210,950,General Physics II,A
3787,950,General Physics II,B-
3910,950,General Physics II,B
7841,950,General Physics II,B
1930,950,General Physics II,C-
2993,950,General Physics II,C-
6332,950,General Physics II,C+
5357,950,General Physics II,B
6764,950,General Physics II,A-
6166,950,General Physics II,F
9043,950,General Physics II,B+
3337,950,General Physics II,F
4814,950,General Physics II,B
10436,950,General Physics II,B
2097,950,General Physics II,C
6332,950,Introduction to Software Engineering,C+
5091,950,Introduction to Software Engineering,B-
9008,950,Introduction to Software Engineering,B-
3337,950,Introduction to Software Engineering,C
7244,950,Introduction to Software Engineering,A
6977,950,Introduction to Software Engineering,A-
2097,950,Introduction to Software Engineering,B
9767,950,Introduction to Software Engineering,A-
8553,950,Introduction to Software Engineering,B-
2210,950,Introduction to Software Engineering,A-
9165,950,Introduction to Software Engineering,A-
2736,950,Introduction to Software Engineering,B
6166,950,Object Oriented Analysis and Design,C+
3787,950,Object Oriented Analysis and Design,C
3551,950,Object Oriented Analysis and Design,B+
9365,950,Object Oriented Analysis and Design,B
9076,950,Object Oriented Analysis and Design,B-
10402,950,Object Oriented Analysis and Design,D
2669,950,Object Oriented Analysis and Design,B
1930,950,Object Oriented Analysis and Design,C
5357,950,Object Oriented Analysis and Design,B-
2307,950,Object Oriented Analysis and Design,B
6145,950,Object Oriented Analysis and Design,B
8086,950,Object Oriented Analysis and Design,C+
6205,950,Object Oriented Analysis and Design,B
43,950,Object Oriented Analysis and Design,C
2993,950,Object Oriented Analysis and Design,B
9405,950,Object Oriented Analysis and Design,C
7845,950,Object Oriented Analysis and Design,A
3895,950,Object Oriented Analysis and Design,B
3910,950,Object Oriented Analysis and Design,B
134,950,Object Oriented Analysis and Design,C
192,950,Object Oriented Analysis and Design,B-
1857,950,Object Oriented Analysis and Design,B-
6166,950,Software Quality,B
7563,950,Software Quality,B-
9043,950,Software Quality,B
3787,950,Software Quality,C+
3910,950,Software Quality,B
7841,950,Software Quality,B
1103,950,Software Quality,A-
9076,950,Software Quality,B
192,950,Software Quality,B+
5987,950,Software Quality,B
8592,950,Software Quality,A
9931,950,Software Quality,B+
9901,950,Software Quality,B
6145,950,Software Quality,B-
10641,950,Software Quality,A
9866,950,Software Quality,B
8834,950,Software Quality,B-
177,950,Software Quality,A-
2966,950,Software Engineering Project I,C
7563,950,Software Engineering Project I,C
9043,950,Software Engineering Project I,B+
3366,950,Software Engineering Project I,B
9097,950,Software Engineering Project I,A-
1103,950,Software Engineering Project I,A-
8592,950,Software Engineering Project I,C
1999,950,Software Engineering Project I,B+
9931,950,Software Engineering Project I,A-
10641,950,Software Engineering Project I,A
8177,950,Software Engineering Project I,C
3014,950,Software Engineering Project I,B-
7883,950,Software Engineering Project I,B
9866,950,Software Engineering Project I,A-
8834,950,Software Engineering Project I,C
177,950,Software Engineering Project I,A-
5734,950,Software Engineering Project I,B-
2210,950,Art Survey,A-
2125,950,Art Survey,C+
7970,950,Art Survey,B-
6144,950,Principles of Macroeconomics,B
5726,950,Principles of Macroeconomics,A
5987,950,Principles of Macroeconomics,B
6846,950,Principles of Macroeconomics,B+
9378,950,Principles of Macroeconomics,B+
3424,950,Principles of Macroeconomics,B
7244,950,Principles of Macroeconomics,A
4522,950,Principles of Macroeconomics,B
1857,950,Principles of Macroeconomics,B
3794,950,Principles of Macroeconomics,A
8513,950,Principles of Macroeconomics,A
3787,950,Principles of Microeconomics,B
9097,950,Principles of Microeconomics,A
229,950,Principles of Microeconomics,A
6764,950,Principles of Microeconomics,B
4392,950,Principles of Microeconomics,A
9076,950,"The Political Economy of Race, Gender and Ethnicity",A-
1999,950,"The Political Economy of Race, Gender and Ethnicity",B+
3014,950,"The Political Economy of Race, Gender and Ethnicity",A-
5629,950,College Writing I,B+
6844,950,College Writing I,C-
4133,950,College Writing I,A
7141,950,College Writing I,B+
1954,950,College Writing I,A
4392,950,College Writing I,A
2270,950,College Writing I,B+
8825,950,College Writing I,A
7357,950,College Writing I,A
6846,950,College Writing I,B
437,950,College Writing I,B+
411,950,College Writing I,B+
7651,950,College Writing I,B-
9378,950,College Writing II,A
9767,950,College Writing II,B-
229,950,College Writing II,A
6464,950,"Race, Gender, and Class",A
7883,950,"Management, Gender & Race",A
3424,950,Planet Earth,A
9165,950,Planet Earth,A
6332,950,Introduction to Human Geography,B-
2669,950,World Regional Geography,A
2125,950,Elementary German,B
5498,950,Elementary German,A-
6464,950,Fitness Assessment and Management,A
9165,950,Fitness Assessment and Management,A
6577,950,Fitness Assessment and Management,B
229,950,Fitness Assessment and Management,A
7141,950,Fitness Assessment and Management,B
2270,950,Fitness Assessment and Management,B
4522,950,Badminton,A
5734,950,Jogging/Walking,A
9358,950,Relaxation,A
4392,950,Personal Conditioning,A
6844,950,Personal Conditioning,A
5726,950,Scuba Diving,A
437,950,Soccer,A
2125,950,Racquet Sports,A
7651,950,Swimming,A
5023,950,Volleyball,A
5357,950,Yoga / Pilates,A
9043,950,Bowling,A
9931,950,Bowling,A
8086,950,Bowling,A
5023,950,World Civilization I,B-
1954,950,World Civilization I,A-
6144,950,World Civilization II,A
229,950,World Civilization II,A
4133,950,World Civilization II,A
6977,950,World Civilization II,A
1496,950,World Civilization II,B+
3910,950,World Civilization II,A
5987,950,World Civilization II,A
7651,950,World Civilization II,B
3337,950,World Civilization II,D
4522,950,World Civilization II,B+
7357,950,World Civilization II,A-
1775,950,History of the United States since 1877,A
177,950,History of the United States since 1877,A
5357,950,Music Appreciation,A
6844,950,Music Appreciation,B
411,950,Music Appreciation,B
5091,950,Music Appreciation,A
2966,950,Music Appreciation,C
4864,950,Music Appreciation,C
4392,950,University Bands,A
6764,950,University Bands,A
437,950,University Bands,A
6577,950,Choir,A
6764,950,Marching Pioneers,A
8834,950,Marching Pioneers,A
6577,950,Choir,A
5734,950,Choir,A
4392,950,First Semester Lessons,A
7132,950,Introduction to Philosophy,B-
9358,950,Origins of Western Philosophy,A
192,950,"Science, Technology, and Ethics",B
9931,950,"Science, Technology, and Ethics",A-
5734,950,"Science, Technology, and Ethics",A-
9365,950,"Science, Technology, and Ethics",A-
